id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
3072,64.2,2012-02-17,Germany,1581,unknown,29.08330843729141,-10.641645079837499,Kwa Mzee,2,Ruvuma,A,Mwanza,29,5,Arusha DC,Machame Uroki,43,False,GeoData Consultants Ltd,private operator,Scheme A,True,1990,rope pump,submersible,submersible,water board,unknown,other,other,salty,unknown,seasonal,seasonal,spring,borehole,surface,communal standpipe,hand pump
3073,23.5,2012-01-10,World Bank,1767,CES,34.19901321387259,-8.628482363688402,Kwa Mzee,0,Lake Nyasa,D,Dar es Salaam,25,2,Hai,Kilimanjaro Central,438,False,GeoData Consultants Ltd,user-group,Scheme B,False,2010,handpump,motorpump,gravity,private operator,commercial,other,other,soft,bad,insufficient,insufficient,borehole,rainwater harvesting,unknown,communal standpipe,improved spring
3074,89.7,2013-09-20,Germany,731,WE,36.900753738217965,-8.527848861904687,Kwa Mzee,2,Wami/Ruvu,D,Dar es Salaam,29,2,Ilala,Sinza,183,False,GeoData Consultants Ltd,water board,Scheme B,True,2010,motorpump,motorpump,gravity,water board,user-group,monthly,other,unknown,good,enough,dry,rainwater harvesting,shallow well,groundwater,improved spring,improved spring
3075,175.8,2011-02-04,Germany,0,unknown,36.861708551200444,-0.47261474041941476,Kwa Mama,0,Ruvuma,B,Morogoro,2,7,Arusha DC,Moshono,385,False,GeoData Consultants Ltd,vwc,Scheme A,True,1990,handpump,motorpump,motorpump,private operator,commercial,never pay,other,salty,unknown,insufficient,enough,shallow well,shallow well,surface,improved spring,hand pump
3076,116.9,2012-11-05,World Bank,343,CES,35.343124022145126,-2.313077367763107,Kwa Hassan,2,Wami/Ruvu,B,Dodoma,1,3,Hai,Machame Uroki,130,False,GeoData Consultants Ltd,vwc,Scheme B,True,2010,submersible,rope pump,handpump,user-group,unknown,monthly,monthly,milky,good,enough,enough,rainwater harvesting,rainwater harvesting,groundwater,communal standpipe,improved spring
3077,465.8,2011-02-07,Private,935,WE,36.00088585071204,-9.892125179797851,Kwa Mama,8,Pangani,D,Arusha,26,1,Kinondoni,Sinza,141,False,GeoData Consultants Ltd,vwc,Scheme A,False,2010,motorpump,submersible,rope pump,water board,commercial,never pay,pay per bucket,soft,bad,dry,dry,borehole,borehole,surface,dam,dam
3078,448.8,2012-01-07,Private,743,DWE,37.54431594580456,-5.823853377832409,Kwa Mzee,7,Ruvuma,D,Dar es Salaam,7,7,Temeke,Kijitonyama,490,False,GeoData Consultants Ltd,private operator,Scheme B,False,0,motorpump,submersible,rope pump,private operator,unknown,never pay,never pay,soft,unknown,insufficient,insufficient,borehole,rainwater harvesting,unknown,communal standpipe,improved spring
3079,143.2,2013-10-20,unknown,827,unknown,33.8655428015511,-8.327857742350261,unknown,8,Pangani,B,Dodoma,5,4,Hai,Kijitonyama,432,True,GeoData Consultants Ltd,user-group,Scheme B,True,1980,motorpump,rope pump,handpump,private operator,unknown,other,other,milky,bad,seasonal,dry,shallow well,shallow well,surface,improved spring,communal standpipe
3080,120.9,2013-07-08,Private,1281,unknown,38.28016123681563,-5.983466559029632,unknown,7,Pangani,A,Kilimanjaro,20,3,Hai,Sinza,152,True,GeoData Consultants Ltd,private operator,unknown,True,0,rope pump,gravity,motorpump,vwc,unknown,monthly,monthly,fluoride,good,seasonal,seasonal,borehole,rainwater harvesting,surface,hand pump,communal standpipe
3081,1326.4,2012-02-19,Private,1621,WE,30.491498518010808,-8.885941885634187,unknown,9,Lake Nyasa,C,Morogoro,29,3,Temeke,Moshono,0,True,GeoData Consultants Ltd,user-group,unknown,True,0,gravity,handpump,gravity,user-group,user-group,monthly,never pay,unknown,good,insufficient,insufficient,borehole,spring,groundwater,communal standpipe,hand pump
3082,130.5,2012-08-23,World Bank,1490,CES,34.33016299128613,-10.605188608954723,unknown,0,Lake Victoria,A,Arusha,15,2,Ilala,Moshono,149,True,GeoData Consultants Ltd,private operator,unknown,False,1980,submersible,handpump,gravity,user-group,commercial,other,other,salty,unknown,enough,insufficient,borehole,borehole,groundwater,improved spring,hand pump
3083,72.7,2011-01-07,unknown,1831,DWE,29.48926926136273,-8.046263427334278,Kwa Mama,5,Wami/Ruvu,A,Kilimanjaro,15,8,Ilala,Machame Uroki,451,False,GeoData Consultants Ltd,private operator,unknown,False,0,submersible,motorpump,motorpump,water board,unknown,other,monthly,unknown,unknown,seasonal,dry,spring,shallow well,groundwater,communal standpipe,communal standpipe
3084,4.3,2013-02-07,Government,1236,DWE,32.749218839500244,-0.8956274490002425,unknown,9,Wami/Ruvu,B,Dodoma,3,6,Hai,Sinza,208,True,GeoData Consultants Ltd,vwc,Scheme B,False,2000,motorpump,submersible,motorpump,private operator,user-group,monthly,other,soft,unknown,seasonal,enough,spring,rainwater harvesting,groundwater,communal standpipe,dam
3085,105.5,2011-09-12,World Bank,1587,CES,34.43228545346818,-10.562759620770008,Kwa Hassan,3,Pangani,D,Dodoma,10,5,Temeke,Sinza,485,True,GeoData Consultants Ltd,vwc,Scheme A,True,1990,motorpump,gravity,rope pump,vwc,commercial,other,pay per bucket,fluoride,bad,seasonal,insufficient,spring,spring,groundwater,hand pump,improved spring
3086,457.1,2011-03-27,unknown,1787,CES,38.70376762489837,-5.125247152921492,Kwa Hassan,9,Wami/Ruvu,C,Morogoro,5,2,Arusha DC,Moshono,273,False,GeoData Consultants Ltd,water board,Scheme A,False,2010,submersible,submersible,motorpump,water board,user-group,never pay,other,salty,bad,seasonal,insufficient,spring,rainwater harvesting,unknown,hand pump,communal standpipe
3087,217.0,2013-04-07,unknown,1061,DWE,36.63921334263805,-6.218077654141293,Kwa Mama,7,Ruvuma,D,Arusha,16,3,Moshi,Sinza,20,True,GeoData Consultants Ltd,water board,unknown,False,2000,handpump,submersible,submersible,private operator,user-group,monthly,other,unknown,bad,insufficient,dry,spring,rainwater harvesting,groundwater,improved spring,communal standpipe
3088,119.0,2013-10-03,World Bank,1478,unknown,29.057880225565896,-1.982077694758532,Kwa Mzee,5,Wami/Ruvu,B,Dodoma,18,5,Kinondoni,Kilimanjaro Central,124,False,GeoData Consultants Ltd,private operator,Scheme B,False,2010,submersible,gravity,submersible,vwc,unknown,never pay,never pay,milky,good,insufficient,seasonal,spring,spring,groundwater,dam,dam
3089,442.4,2012-10-19,unknown,0,WE,29.46363407032125,-9.771352393658681,Kwa Mama,2,Lake Tanganyika,B,Dar es Salaam,3,4,Temeke,Kilimanjaro Central,387,False,GeoData Consultants Ltd,user-group,unknown,False,0,handpump,rope pump,rope pump,vwc,user-group,pay per bucket,monthly,unknown,good,dry,insufficient,rainwater harvesting,shallow well,surface,communal standpipe,improved spring
3090,163.8,2013-05-04,Germany,1792,WE,34.07591191245261,-4.451901435819753,Kwa Mzee,0,Pangani,D,Arusha,9,4,Temeke,Sinza,0,True,GeoData Consultants Ltd,water board,Scheme A,True,0,gravity,gravity,handpump,water board,commercial,monthly,other,soft,unknown,dry,dry,rainwater harvesting,spring,groundwater,dam,communal standpipe
3091,909.9,2013-12-14,World Bank,1974,CES,32.161917719800265,-8.02008552113986,Kwa Mzee,8,Lake Nyasa,A,Kilimanjaro,17,7,Moshi,Moshono,184,True,GeoData Consultants Ltd,vwc,Scheme B,False,2010,rope pump,gravity,gravity,water board,commercial,never pay,never pay,salty,unknown,dry,insufficient,spring,shallow well,groundwater,improved spring,hand pump
3092,296.3,2011-03-12,Germany,1429,WE,32.97851109044843,-4.423307080563708,unknown,1,Pangani,A,Arusha,9,2,Ilala,Sinza,0,True,GeoData Consultants Ltd,private operator,Scheme B,False,2010,motorpump,handpump,submersible,vwc,commercial,pay per bucket,never pay,fluoride,unknown,enough,insufficient,spring,shallow well,groundwater,hand pump,improved spring
3093,149.1,2013-10-14,Germany,870,CES,35.29967843408127,-0.26027827691974714,Kwa Mama,8,Wami/Ruvu,B,Dodoma,19,2,Ilala,Moshono,441,False,GeoData Consultants Ltd,user-group,unknown,True,0,handpump,submersible,gravity,vwc,commercial,monthly,never pay,fluoride,bad,enough,seasonal,borehole,rainwater harvesting,surface,dam,dam
3094,121.4,2012-04-15,Government,1354,unknown,32.007078006292,-11.069868087020609,unknown,0,Pangani,D,Arusha,1,8,Temeke,Kilimanjaro Central,340,False,GeoData Consultants Ltd,vwc,Scheme B,True,1980,motorpump,rope pump,gravity,user-group,unknown,other,other,soft,unknown,seasonal,seasonal,rainwater harvesting,spring,unknown,communal standpipe,hand pump
3095,266.6,2012-01-20,unknown,1034,DWE,33.0439993018982,-6.317555484481563,Kwa Mzee,4,Pangani,D,Mwanza,24,8,Moshi,Sinza,233,False,GeoData Consultants Ltd,private operator,Scheme B,False,2010,rope pump,submersible,handpump,private operator,user-group,pay per bucket,other,unknown,good,dry,seasonal,shallow well,shallow well,unknown,hand pump,hand pump
3096,50.9,2011-09-01,World Bank,1805,unknown,38.92982911841362,-5.5613959560720545,Kwa Hassan,3,Lake Tanganyika,C,Morogoro,11,5,Arusha DC,Sinza,469,True,GeoData Consultants Ltd,water board,Scheme B,False,2010,gravity,gravity,rope pump,user-group,user-group,never pay,pay per bucket,unknown,unknown,dry,enough,spring,spring,unknown,hand pump,communal standpipe
3097,61.4,2013-06-21,Government,1373,WE,39.32374457710043,-3.744891150179491,unknown,7,Lake Tanganyika,B,Mwanza,6,7,Arusha DC,Machame Uroki,261,True,GeoData Consultants Ltd,vwc,Scheme B,False,2000,gravity,rope pump,submersible,user-group,commercial,never pay,monthly,soft,bad,dry,dry,shallow well,rainwater harvesting,unknown,dam,hand pump
3098,386.2,2012-12-19,Germany,867,WE,32.64692586504167,-9.63600601293686,unknown,9,Wami/Ruvu,B,Dodoma,14,7,Arusha DC,Moshono,137,False,GeoData Consultants Ltd,water board,Scheme A,False,1990,submersible,motorpump,handpump,water board,commercial,other,other,fluoride,good,dry,dry,rainwater harvesting,borehole,groundwater,dam,hand pump
3099,117.5,2011-06-10,World Bank,1026,CES,37.34787702167135,-1.842764479187732,unknown,1,Wami/Ruvu,B,Mwanza,22,2,Temeke,Kijitonyama,54,False,GeoData Consultants Ltd,user-group,unknown,False,2010,motorpump,submersible,rope pump,vwc,user-group,monthly,other,milky,unknown,dry,dry,borehole,spring,groundwater,improved spring,improved spring
3100,567.5,2012-05-09,unknown,464,WE,37.4698951137361,-8.620589739388159,unknown,1,Lake Tanganyika,C,Dodoma,25,3,Moshi,Kilimanjaro Central,116,False,GeoData Consultants Ltd,user-group,Scheme B,True,1990,submersible,submersible,gravity,user-group,user-group,pay per bucket,monthly,milky,bad,dry,insufficient,shallow well,spring,surface,hand pump,hand pump
3101,128.7,2013-07-11,Government,1449,DWE,38.38794273102506,-8.963050819528684,Kwa Hassan,5,Wami/Ruvu,A,Kilimanjaro,22,3,Temeke,Machame Uroki,372,True,GeoData Consultants Ltd,private operator,Scheme B,True,0,rope pump,gravity,rope pump,private operator,commercial,never pay,monthly,soft,unknown,enough,seasonal,spring,shallow well,surface,dam,improved spring
3102,15.9,2011-06-22,World Bank,1868,unknown,36.61182684162851,-6.314813593767525,Kwa Mama,9,Ruvuma,A,Kilimanjaro,17,6,Temeke,Machame Uroki,364,False,GeoData Consultants Ltd,private operator,unknown,False,2000,submersible,motorpump,handpump,water board,commercial,pay per bucket,other,salty,bad,insufficient,seasonal,borehole,borehole,surface,dam,dam
3103,322.5,2011-02-18,unknown,0,unknown,30.972959862027256,-0.4395020430327037,Kwa Hassan,7,Wami/Ruvu,B,Kilimanjaro,4,7,Kinondoni,Kilimanjaro Central,155,True,GeoData Consultants Ltd,user-group,Scheme B,True,2000,handpump,handpump,motorpump,user-group,user-group,other,pay per bucket,fluoride,unknown,insufficient,seasonal,rainwater harvesting,rainwater harvesting,unknown,improved spring,hand pump
3104,322.2,2013-10-14,unknown,150,unknown,35.885659833336604,-5.544640324098227,unknown,1,Pangani,B,Dar es Salaam,29,1,Kinondoni,Sinza,204,True,GeoData Consultants Ltd,private operator,Scheme B,False,0,submersible,rope pump,motorpump,user-group,user-group,pay per bucket,never pay,unknown,unknown,dry,seasonal,spring,shallow well,surface,hand pump,hand pump
3105,675.7,2012-11-09,Germany,825,WE,36.15066751584149,-8.561770343370364,unknown,1,Wami/Ruvu,B,Dar es Salaam,23,7,Temeke,Machame Uroki,0,True,GeoData Consultants Ltd,water board,unknown,False,0,gravity,motorpump,handpump,water board,unknown,never pay,never pay,soft,good,seasonal,dry,rainwater harvesting,shallow well,surface,communal standpipe,communal standpipe
3106,116.0,2012-01-27,World Bank,22,DWE,39.60523570174256,-0.17279424863127346,Kwa Mzee,8,Lake Victoria,C,Mwanza,2,5,Arusha DC,Sinza,446,True,GeoData Consultants Ltd,private operator,Scheme A,True,0,gravity,submersible,submersible,vwc,user-group,pay per bucket,monthly,soft,good,enough,enough,shallow well,rainwater harvesting,unknown,hand pump,communal standpipe
3107,373.1,2012-03-14,Government,127,DWE,33.65440230310665,-4.8222267964143395,Kwa Mama,5,Lake Nyasa,B,Dodoma,29,8,Arusha DC,Sinza,301,False,GeoData Consultants Ltd,vwc,Scheme A,False,1990,rope pump,rope pump,rope pump,user-group,user-group,never pay,other,milky,good,enough,seasonal,spring,borehole,groundwater,hand pump,communal standpipe
3108,14.3,2011-12-24,Government,1485,unknown,39.98493950341402,-0.17442744046710779,Kwa Mzee,3,Lake Victoria,A,Morogoro,21,4,Kinondoni,Kijitonyama,258,True,GeoData Consultants Ltd,private operator,Scheme A,True,0,handpump,handpump,handpump,user-group,unknown,pay per bucket,pay per bucket,soft,unknown,seasonal,insufficient,shallow well,rainwater harvesting,unknown,hand pump,dam
3109,42.9,2013-04-22,Private,613,unknown,32.43776826421481,-5.7781393015398805,Kwa Mama,5,Lake Victoria,C,Dar es Salaam,7,4,Kinondoni,Sinza,476,False,GeoData Consultants Ltd,water board,Scheme A,False,1990,motorpump,handpump,rope pump,private operator,commercial,pay per bucket,pay per bucket,milky,bad,dry,enough,spring,shallow well,surface,improved spring,improved spring
3110,684.7,2011-09-08,Germany,1690,CES,31.711684487142982,-1.6441279765431833,Kwa Hassan,8,Ruvuma,C,Dar es Salaam,2,5,Moshi,Sinza,138,False,GeoData Consultants Ltd,water board,Scheme B,False,1990,submersible,gravity,gravity,water board,commercial,monthly,other,salty,unknown,enough,seasonal,shallow well,rainwater harvesting,surface,hand pump,hand pump
3111,311.5,2013-03-01,Germany,1180,DWE,38.157802696318285,-5.495243814197607,Kwa Hassan,4,Lake Victoria,D,Mwanza,10,4,Arusha DC,Machame Uroki,107,False,GeoData Consultants Ltd,water board,Scheme A,True,2000,motorpump,gravity,handpump,user-group,commercial,monthly,monthly,salty,good,dry,enough,shallow well,borehole,unknown,dam,dam
3112,1200.2,2011-05-16,Germany,96,CES,32.187283632400764,-8.124932928794436,unknown,9,Wami/Ruvu,D,Dodoma,23,5,Kinondoni,Moshono,54,True,GeoData Consultants Ltd,vwc,Scheme A,True,2010,submersible,motorpump,handpump,private operator,unknown,never pay,monthly,salty,good,seasonal,dry,spring,borehole,unknown,improved spring,improved spring
3113,0.2,2012-05-22,Germany,98,CES,31.302997125417615,-4.4257297077859015,unknown,4,Pangani,C,Arusha,4,1,Temeke,Machame Uroki,77,False,GeoData Consultants Ltd,water board,unknown,True,0,handpump,gravity,submersible,user-group,user-group,monthly,monthly,fluoride,good,insufficient,insufficient,spring,borehole,unknown,improved spring,hand pump
3114,35.5,2012-03-04,Government,777,CES,33.33454460369766,-8.20649052129502,Kwa Hassan,8,Lake Tanganyika,B,Mwanza,3,3,Kinondoni,Kijitonyama,312,True,GeoData Consultants Ltd,private operator,Scheme B,False,1990,handpump,gravity,submersible,private operator,unknown,other,other,unknown,good,seasonal,enough,rainwater harvesting,shallow well,surface,communal standpipe,hand pump
3115,14.9,2012-07-16,World Bank,1271,CES,31.147168720010388,-1.4715618013456044,Kwa Mzee,0,Lake Victoria,C,Kilimanjaro,19,6,Ilala,Kijitonyama,486,False,GeoData Consultants Ltd,user-group,unknown,True,1980,gravity,motorpump,handpump,user-group,user-group,pay per bucket,pay per bucket,milky,bad,seasonal,insufficient,spring,rainwater harvesting,unknown,communal standpipe,improved spring
3116,600.9,2011-11-20,World Bank,658,unknown,29.826039151061703,-5.072505770537202,Kwa Mama,6,Wami/Ruvu,C,Dar es Salaam,3,9,Hai,Kilimanjaro Central,119,True,GeoData Consultants Ltd,water board,unknown,False,1980,handpump,motorpump,motorpump,vwc,unknown,pay per bucket,monthly,soft,bad,seasonal,enough,borehole,borehole,unknown,hand pump,dam
3117,76.2,2013-09-25,Germany,1011,unknown,39.99300972644831,-10.790362617200408,Kwa Mzee,7,Lake Tanganyika,C,Mwanza,5,2,Temeke,Moshono,12,False,GeoData Consultants Ltd,vwc,unknown,True,0,gravity,motorpump,handpump,vwc,commercial,never pay,other,soft,bad,dry,enough,spring,spring,surface,communal standpipe,communal standpipe
3118,205.4,2011-08-23,Private,1440,CES,30.945349436572453,-2.072676333367408,Kwa Mama,5,Ruvuma,A,Mwanza,8,1,Temeke,Machame Uroki,205,True,GeoData Consultants Ltd,user-group,Scheme A,False,2010,handpump,motorpump,handpump,private operator,unknown,other,pay per bucket,milky,bad,enough,seasonal,shallow well,borehole,surface,communal standpipe,communal standpipe
3119,36.8,2012-12-18,Germany,464,CES,34.142957488407646,-6.244717384674814,unknown,7,Ruvuma,D,Arusha,24,1,Temeke,Sinza,317,False,GeoData Consultants Ltd,water board,Scheme A,False,0,motorpump,gravity,gravity,water board,unknown,monthly,monthly,salty,unknown,seasonal,seasonal,rainwater harvesting,spring,groundwater,communal standpipe,dam
3120,303.2,2013-04-01,World Bank,419,WE,32.88581747115102,-0.23359718082689618,Kwa Hassan,8,Lake Tanganyika,C,Dar es Salaam,12,9,Kinondoni,Sinza,107,False,GeoData Consultants Ltd,vwc,unknown,True,2010,gravity,rope pump,handpump,water board,unknown,monthly,never pay,salty,good,enough,enough,shallow well,rainwater harvesting,groundwater,hand pump,improved spring
3121,116.1,2013-06-14,Government,647,WE,32.71914315903356,-3.50447356962772,Kwa Mama,3,Ruvuma,A,Kilimanjaro,8,4,Ilala,Sinza,33,True,GeoData Consultants Ltd,private operator,Scheme B,False,1990,submersible,gravity,gravity,private operator,user-group,monthly,monthly,salty,unknown,insufficient,enough,spring,shallow well,groundwater,improved spring,hand pump
3122,258.0,2013-09-05,Germany,1055,unknown,32.114718944315364,-4.009185922086921,Kwa Hassan,4,Wami/Ruvu,A,Mwanza,14,2,Arusha DC,Sinza,40,False,GeoData Consultants Ltd,water board,unknown,False,1980,rope pump,rope pump,motorpump,vwc,commercial,monthly,monthly,salty,good,seasonal,insufficient,shallow well,spring,surface,dam,communal standpipe
3123,840.1,2011-11-06,unknown,0,DWE,33.16416663865431,-1.9459033830218075,Kwa Mzee,7,Wami/Ruvu,D,Dodoma,28,6,Ilala,Kilimanjaro Central,153,False,GeoData Consultants Ltd,user-group,Scheme B,False,2000,submersible,submersible,submersible,user-group,commercial,pay per bucket,pay per bucket,milky,unknown,dry,dry,rainwater harvesting,rainwater harvesting,groundwater,improved spring,improved spring
3124,176.9,2012-07-16,Government,601,DWE,30.024274686965583,-9.89683929371909,unknown,8,Pangani,B,Morogoro,29,4,Ilala,Machame Uroki,72,False,GeoData Consultants Ltd,user-group,Scheme A,False,0,submersible,handpump,handpump,vwc,unknown,pay per bucket,monthly,milky,good,insufficient,insufficient,shallow well,spring,surface,improved spring,improved spring
3125,344.7,2013-06-03,Private,831,unknown,30.13054899815856,-1.1773872345674814,unknown,7,Lake Victoria,D,Mwanza,9,2,Temeke,Kijitonyama,46,False,GeoData Consultants Ltd,user-group,Scheme A,False,2000,rope pump,rope pump,motorpump,water board,unknown,pay per bucket,never pay,milky,unknown,insufficient,dry,shallow well,borehole,groundwater,improved spring,improved spring
3126,28.1,2013-01-08,Government,1034,DWE,38.28224695894203,-4.426614762358147,unknown,1,Lake Tanganyika,A,Dodoma,2,5,Hai,Moshono,13,True,GeoData Consultants Ltd,user-group,Scheme A,False,2000,motorpump,rope pump,submersible,user-group,commercial,monthly,pay per bucket,milky,unknown,enough,dry,rainwater harvesting,spring,surface,improved spring,improved spring
3127,355.7,2013-11-26,unknown,796,unknown,38.94108670416678,-0.8687102281128567,Kwa Mzee,2,Wami/Ruvu,C,Dodoma,18,1,Hai,Sinza,468,False,GeoData Consultants Ltd,water board,Scheme A,False,1980,rope pump,gravity,rope pump,private operator,user-group,never pay,pay per bucket,milky,unknown,enough,enough,shallow well,shallow well,surface,hand pump,dam
3128,23.7,2011-01-03,Germany,0,CES,31.119683858818984,-8.56538561476163,Kwa Mzee,9,Lake Nyasa,C,Dodoma,26,1,Hai,Kijitonyama,15,False,GeoData Consultants Ltd,private operator,Scheme A,True,2010,handpump,handpump,gravity,water board,unknown,monthly,never pay,fluoride,bad,enough,enough,borehole,rainwater harvesting,unknown,communal standpipe,hand pump
3129,39.9,2012-09-21,World Bank,1086,WE,30.75921843034729,-7.278541971795824,unknown,7,Lake Nyasa,C,Mwanza,23,4,Hai,Kilimanjaro Central,405,True,GeoData Consultants Ltd,vwc,unknown,False,1990,gravity,submersible,handpump,vwc,commercial,monthly,never pay,salty,unknown,seasonal,insufficient,shallow well,borehole,surface,hand pump,communal standpipe
3130,433.2,2011-10-15,Government,189,unknown,39.26733858118985,-6.233388129442206,Kwa Mama,1,Ruvuma,C,Dar es Salaam,20,9,Arusha DC,Machame Uroki,433,False,GeoData Consultants Ltd,user-group,Scheme A,True,2010,motorpump,submersible,handpump,water board,commercial,pay per bucket,pay per bucket,unknown,good,seasonal,enough,shallow well,rainwater harvesting,surface,dam,improved spring
3131,551.3,2012-07-07,Private,1940,DWE,32.54651448750842,-9.573679200124388,unknown,5,Lake Tanganyika,B,Arusha,19,2,Temeke,Sinza,136,True,GeoData Consultants Ltd,vwc,Scheme A,False,2010,rope pump,submersible,rope pump,vwc,user-group,monthly,monthly,fluoride,bad,seasonal,seasonal,shallow well,borehole,surface,hand pump,hand pump
3132,25.0,2013-04-20,Germany,1374,WE,37.78594318907241,-1.2010967321363228,Kwa Mzee,7,Lake Victoria,B,Dar es Salaam,28,8,Kinondoni,Sinza,403,True,GeoData Consultants Ltd,vwc,Scheme A,False,1980,rope pump,motorpump,submersible,vwc,unknown,never pay,other,fluoride,bad,insufficient,enough,shallow well,borehole,unknown,dam,communal standpipe
3133,194.1,2011-04-04,unknown,1596,unknown,32.07399349564419,-7.8621762468589935,Kwa Mzee,0,Lake Victoria,C,Kilimanjaro,3,8,Hai,Moshono,78,False,GeoData Consultants Ltd,user-group,Scheme A,False,2000,handpump,gravity,motorpump,vwc,commercial,other,other,unknown,bad,seasonal,insufficient,borehole,borehole,unknown,improved spring,dam
3134,107.4,2011-11-01,Germany,0,WE,34.38200106334823,-6.033029515984121,Kwa Mzee,0,Ruvuma,D,Arusha,5,6,Temeke,Moshono,210,False,GeoData Consultants Ltd,private operator,Scheme A,False,1990,handpump,submersible,handpump,vwc,unknown,pay per bucket,pay per bucket,milky,bad,seasonal,enough,shallow well,rainwater harvesting,groundwater,improved spring,dam
3135,258.3,2012-01-18,Private,0,unknown,38.099174234660076,-9.052435837432668,unknown,4,Lake Nyasa,B,Arusha,6,7,Kinondoni,Moshono,280,True,GeoData Consultants Ltd,vwc,unknown,True,2000,rope pump,motorpump,handpump,vwc,unknown,other,never pay,milky,bad,insufficient,enough,spring,spring,unknown,communal standpipe,hand pump
3136,211.7,2011-08-17,Government,1888,unknown,36.87012286478316,-8.642496896450782,Kwa Mzee,1,Wami/Ruvu,B,Kilimanjaro,2,7,Kinondoni,Sinza,324,True,GeoData Consultants Ltd,vwc,Scheme B,False,0,handpump,motorpump,gravity,private operator,commercial,never pay,other,salty,bad,dry,insufficient,shallow well,rainwater harvesting,groundwater,hand pump,communal standpipe
3137,144.6,2012-02-20,Government,1432,CES,29.096241511210643,-5.001719277482092,unknown,5,Ruvuma,D,Kilimanjaro,27,6,Arusha DC,Moshono,380,True,GeoData Consultants Ltd,vwc,Scheme A,False,0,motorpump,submersible,rope pump,vwc,commercial,never pay,pay per bucket,milky,good,dry,insufficient,spring,borehole,groundwater,dam,hand pump
3138,182.5,2013-10-10,unknown,1502,DWE,34.960089812453106,-7.721285237809129,unknown,7,Lake Victoria,D,Dar es Salaam,18,5,Temeke,Kilimanjaro Central,0,True,GeoData Consultants Ltd,user-group,Scheme A,False,1990,submersible,motorpump,submersible,water board,unknown,monthly,pay per bucket,milky,unknown,insufficient,dry,borehole,borehole,surface,hand pump,hand pump
3139,101.1,2011-05-17,Germany,1113,unknown,31.006429064408792,-1.0127214874162576,Kwa Hassan,8,Ruvuma,D,Dar es Salaam,16,8,Hai,Moshono,145,False,GeoData Consultants Ltd,user-group,Scheme A,False,0,submersible,gravity,submersible,vwc,user-group,pay per bucket,pay per bucket,fluoride,bad,enough,dry,shallow well,borehole,surface,hand pump,communal standpipe
3140,192.4,2011-04-04,unknown,1914,CES,30.29498267460942,-6.603819640496306,Kwa Mama,5,Pangani,C,Morogoro,13,5,Moshi,Machame Uroki,0,False,GeoData Consultants Ltd,vwc,Scheme B,True,2010,handpump,gravity,submersible,private operator,user-group,pay per bucket,monthly,milky,bad,seasonal,enough,spring,rainwater harvesting,unknown,dam,hand pump
3141,41.1,2011-12-07,Government,0,CES,33.70677927262536,-3.1048711685887067,Kwa Mama,3,Ruvuma,B,Dar es Salaam,2,6,Ilala,Machame Uroki,281,True,GeoData Consultants Ltd,vwc,Scheme A,False,0,gravity,gravity,rope pump,water board,unknown,never pay,other,milky,unknown,seasonal,enough,borehole,shallow well,unknown,communal standpipe,dam
3142,70.5,2011-11-03,Private,451,WE,37.067557900057416,-8.753718585012802,unknown,6,Lake Victoria,B,Dar es Salaam,12,6,Temeke,Sinza,408,False,GeoData Consultants Ltd,vwc,Scheme A,True,2010,submersible,motorpump,handpump,user-group,commercial,other,pay per bucket,soft,bad,seasonal,dry,shallow well,borehole,groundwater,improved spring,hand pump
3143,297.9,2012-09-18,Private,982,DWE,37.386252101829385,-9.747787182868917,Kwa Hassan,2,Lake Nyasa,A,Kilimanjaro,28,3,Hai,Kilimanjaro Central,0,False,GeoData Consultants Ltd,water board,Scheme B,False,2010,motorpump,submersible,handpump,water board,unknown,other,monthly,fluoride,unknown,seasonal,seasonal,spring,spring,groundwater,communal standpipe,hand pump
3144,147.3,2013-11-24,Government,0,DWE,38.22946490282756,-6.394983976976702,Kwa Mzee,5,Ruvuma,D,Kilimanjaro,26,2,Moshi,Machame Uroki,341,False,GeoData Consultants Ltd,vwc,Scheme A,False,2010,gravity,rope pump,submersible,user-group,unknown,monthly,pay per bucket,salty,good,dry,insufficient,borehole,borehole,groundwater,communal standpipe,communal standpipe
3145,90.6,2012-12-23,Government,999,CES,36.80913868620899,-6.105551921171691,Kwa Hassan,4,Lake Tanganyika,A,Kilimanjaro,12,3,Ilala,Sinza,152,True,GeoData Consultants Ltd,private operator,Scheme B,False,1990,rope pump,gravity,handpump,private operator,commercial,pay per bucket,never pay,salty,unknown,enough,seasonal,shallow well,spring,unknown,communal standpipe,dam
3146,62.3,2012-12-16,Germany,1319,DWE,32.89483399955055,-11.03209829978004,Kwa Hassan,3,Wami/Ruvu,D,Dodoma,6,6,Arusha DC,Moshono,57,False,GeoData Consultants Ltd,water board,Scheme A,True,1980,motorpump,handpump,submersible,private operator,commercial,other,pay per bucket,soft,good,insufficient,dry,shallow well,borehole,unknown,dam,hand pump
